"OLLIVIERRE, J"	49583.48	13
OADBY & WIGSTON BOROUGH COUNCIL	158969.25	1530
ODGERS BERNDTSON	393786.03	1531
ODGERS RAY & BERNDST	27000	1532
ODGERS RAY & BERNDSTON	233886.22	1533
ODGERS RAY & BERNDTSON	390033.67	1534
OECD	199465.90	1535
OES MEDICAL LTD	854793.60	1536
OFFICE FOR NATIONAL STATISTIC	121111.71	1537
OFFICE FOR PUBLIC MANAGEMENT LTD	36508.96	1538
OFFICE OF NATIONAL STATISTICS	90336	1539
OFFICE OF NATIONAL STATISTICS 18199	108848	1540
OFFICE OF THE SECRETARY OF STATE FOR SCOTLAND	40661.64	1541
OGILVY & MATHER	170500	1542
OGILVY MEMAC LABEL	45278	1543
OLDHAM MBC	308347.65	1544
OLEEO PLC	2432839.55	1545
OLYMPUS KEYMED	7715344.49	1546
OMB RESEARCH LTD	30000	1547
ONE NORTH EAST	186889	1548
ONE TO ONE FOR RESEARCH & POLLING	29261.11	1549
ONE25 LTD	32500	1550
OPEN ADDRESSES LTD	382800	1551
OPEN DATA INSTITUTE	269425	1552
OPEN GOVERNMENT PARTNERSHIP	490470	1553
OPEN IDENTITY EXCHANGE	851690	1554
OPEN IDENTITY EXCHANGE UK LTD	1493579.06	1555
OPEN KNOWLEDGE FOUNDATION	1065720	1556
OPEN TEXT CORPORATION	35248.54	1557
OPERATION BLACK VOTE	145000	1558
OPTIMA ENERGY MANAGE	99687.65	1559
OPTIMA ENERGY MANAGEMENT	34458.68	1560
ORACLE CORPORATION UK LTD	72778.97	1561
ORANGE PCS LTD	48432.25	1562
ORC INTERNATIONAL LTD [GROUPED]	6719155.06	1563
ORDNANCE SURVEY	94734323.36	1564
ORGANISATION FOR ECONOMIC CO-OPERATION AND DEVELOPMENT (OECD)	128722.40	1565
ORGANIZATIONAL AGILITY ADVISORS LLC	28374.10	1566
ORKNEY & SHETLAND ORKNEY VJB	223158.28	1567
OVE ARUP & PARTNERS INTERNATIONAL LTD	740071.95	1568
OVERBURY PLC [GROUPED]	80174451.80	1569
OXFORD CITY COUNCIL	567854.74	1570
OXFORD INSIGHTS	29190	1571
OXFORD OPTRONIX LTD	137100	1572
OXFORD SAID BUSINESS SCHOOL LTD	2194842.84	1573
OXFORDSHIRE COUNTY COUNCIL	824120	1574
Office For Public Management	42080	1575
Optima Energy Management	147882.96	1576
Orbit Property Management Ltd [GROUPED]	1125300.13	1577
THE OPEN UNIVERSITY	35480	2054
