"C. Masters Decorators Ltd.,"	171574.73	3
"Claremont, Weaste & Seedley Home Wa"	5800	4
"Crossroads Care Cheshire, Mancheste"	71680.67	5
C & S Minibuses	18605.33	1650
C And D Systems	1080	1651
C C Carpets	1050	1652
C G Cleaning Ltd	16734	1653
C G H W Ltd	10000	1654
C Hulme	636.80	1655
C K Office Services Ltd	1368	1656
C Of E Whit Walks Commitee Fund	1000	1657
C Owens (Builders & Contractors)	6770.53	1658
C Owens (Builders & Contractors) Lt	643412.56	1659
C Owens (Builders & Contractors) Ltd	97422.08	1660
C Owens Builders/Contractors	2673667.65	1661
C P A G	14861.84	1662
C P Davidson & Sons Ltd	3752644.60	1663
C P Morley Solicitors	3700	1664
C R I S	376616.11	1665
C R M Printerland	906.35	1666
C Smithies	332854.63	1667
C Smithies Builders	829079.65	1668
C T M Electrical Ltd [GROUPED]	10000	1669
C. I. E. H [GROUPED]	11994.57	1670
C. Masters Decorators Ltd [GROUPED]	180544.82	1671
C.M. Thompson	540	1672
C.N.Air-Mach Ltd	10000	1673
C/O Danshell Healthcare Ltd [GROUPED]	83580.24	1674
C3 Imaging	4016.40	1675
CCG	17451153	1676
CFAB	650	1677
CG Cleaning	16396.58	1678
CIC	434431.41	1679
CIPFA	894	1680
Ca Telecom Ltd	7165.64	1681
Ca Telecom Uk Ltd	285795.80	1682
Cab Co	1680	1683
Cabinet Office - Elections Claims U	1000	1684
Cable & Wireless	102996.54	1685
Cable & Wireless Communications	389367.73	1686
Cable Cabs Ltd	8784	1687
Caci	6396	1688
Caci - Social Software Ltd	117090.36	1689
Cadent Gas	720	1690
Cadent Gas Ltd	469323.86	1691
Cadishead Accountancy Services Ltd	10000	1692
Cadishead Autos Ltd [GROUPED]	10000	1693
Cadishead Band	4207	1694
Cadishead Community Allotment Group	700	1695
Cadishead Community Horticultural S	920	1696
Cadishead Community Safety	700	1697
Cadishead Conservative Club	10000	1698
Cadishead Primary	7115	1699
Cadishead Public Band	10000	1700
Cadishead Rhinos Arlfc	10700	1701
Cadishead Youth & Community	520	1702
Cadishead Youth & Community Associa	10000	1703
Cadishead Youth And Community Ass	585	1704
Cadsoft Solutions Ltd	1128	1705
Cadsoftsolu	610.80	1706
Caffe Society Ltd	6642	1707
Cairn House Residential Home	273061.69	1708
Calderstones Nhs Trust	259093.31	1709
Caldor Ltd [GROUPED]	10000	1710
Cale Green Nursing Home	85213.18	1711
Calgary Just Companies Ltd	3587	1712
Calibration & Consultancy Services	48848.75	1713
Calibration And Repair Services Ltd	72726.01	1714
Calibre Metalwork Ltd	11970	1715
Calico Enterprise Ltd	3120	1716
Calligraphy Uk Ltd	32914.08	1717
Calor Gas Ltd	17646.93	1718
Calvert Trust Keswick	1447.30	1719
Cam Management Solutions Ltd	136590	1720
Camberwell Park Specialist Support	1200	1721
Cambian Childcare Ltd	1696864.43	1722
Cambian Group (Ld) Ltd	257887.40	1723
Cambian Signpost	466313.20	1724
Cambian Signpost Ltd	93038.40	1725
Cambrian Group Healthcare Ltd	14932.11	1726
Camelot Property Management Ltd	25321.20	1727
Cameron Forecourts	16081.20	1728
Cameron Forecourts Ltd	1404	1729
Cameron House Care Home	2826.31	1730
Cameron'S	7919.40	1731
Cameron's	633.60	1732
Campbell Associates	84195.60	1733
Camps Solicitors	15675	1734
Campus Living Villages (S	2000	1735
Can Training	30584	1736
Canal & River Trust	60323.43	1737
Canal And River Trust	550408.29	1738
Canal Cellars Ltd	10000	1739
Canal Engineering Ltd	44486.73	1740
Canary Care	606	1741
Canford Audio Plc	9166.18	1742
Canford Law	3035	1743
Canon (Uk) Ltd	15582	1744
Canon Slade School	5833	1745
Canon UK Ltd	6722.76	1746
Canon Uk Ltd	1613.10	1747
Canon [Uk] Ltd	1620	1748
Canonbury Products Ltd	1209.17	1749
Cant Cook Will Cook	750	1750
Canterbury Care Homes Ltd	50011.52	1751
Capita PLC [GROUPED]	61184815	1752
Capital & Centric (Salford Quays)	150000	1753
Capital Properties (Uk) Ltd	637738.47	1754
Caplans Sols	1057089.74	1755
Capriconny Mechanical Ltd	20000	1756
Capricorn Motorhomes Ltd	10000	1757
Capstone Foster Care (North) Ltd	1048538.34	1758
Capstone Foster Care (South West) L	46452.45	1759
Capstone Foster Care (South West) Ltd	20376	1760
Carbon Creative Ltd	61364.27	1761
Carbon Digital Ltd [GROUPED]	10000	1762
Carbon Saver Ltd	4455	1763
Carbon60 Ltd [GROUPED]	10000	1764
Carbrey Housing Ltd 2	5501.48	1765
Carcoon Storage Systems Ltd	10000	1766
Card And Gift Centre Ltd	10000	1767
Cardea Solutions (Uk) Ltd	2716.02	1768
Cardiac Science Holdings (Uk) Ltd	972	1769
Cardon Property & Construction Limi	10000	1770
Care & Support Initiative	370654.10	1771
Care 4 Children Residential Service	634521.92	1772
Care Afloat	5500	1773
Care And Support Ltd	10000	1774
Care Base	3180	1775
Care Chiefs	1434234.72	1776
Care Direct (Salford) Ltd [GROUPED]	10000	1777
Care Direct Salford Ltd	82849.25	1778
Care Haven (Uk) Ltd	30115.70	1779
Care In Mind Ltd	3637	1780
Care Ladies Organisation	700	1781
Care Of The Elderly Association	34501.46	1782
Care Quality & Commision	20000	1783
Care Quality & Commission	6600	1784
Care Today Childrens Services	2368727.38	1785
Care Uk Community Partnerships Ltd	46685.73	1786
Care Uk Learning Disabilities Ltd	593615.50	1787
Carebase	98136	1788
Career Connect	5683223.03	1789
Careers In Audit	1128	1790
Careers Solutions	1672215.31	1791
Careers South West	1260	1792
Carefree Travel	4375	1793
Caretech Sales Uk Ltd	3950.90	1794
Caretower Ltd	122812.37	1795
Carewatch Care Services Ltd	36571.42	1796
Caribbean Sunshine Foods Ltd	10000	1797
